0.0f0, 0.0f0
0.32732734f0, 8.95921f-6
0.32832834f0, 9.581726f-6
0.32932934f0, 1.5554946f-5
0.33033034f0, 7.2360954f-6
0.33133134f0, 7.757602f-6
0.33233234f0, 8.314949f-6
0.33333334f0, 8.910479f-6
0.33433434f0, 9.546681f-6
0.33533534f0, 1.52477205f-5
0.33633634f0, 1.6281083f-5
0.33733734f0, 7.911627f-6
0.33833835f0, 8.494719f-6
0.33933935f0, 9.118869f-6
0.34034035f0, 9.786833f-6
0.34134135f0, 1.5382764f-5
0.34234235f0, 1.6454478f-5
0.34334335f0, 8.297852f-6
0.34434435f0, 8.924291f-6
0.34534535f0, 9.595996f-6
0.34634635f0, 1.0316091f-5
0.34734735f0, 1.5960833f-5
0.34834835f0, 1.7102124f-5
0.34934935f0, 8.944134f-6
0.35035035f0, 9.63488f-6
0.35135135f0, 1.0376771f-5
0.35235235f0, 1.5855476f-5
0.35335335f0, 1.7020813f-5
0.35435435f0, 9.175501f-6
0.35535535f0, 9.901642f-6
0.35635635f0, 1.0682961f-5
0.35735735f0, 1.6123184f-5
0.35835835f0, 1.7339473f-5
0.35935935f0, 9.630543f-6
0.36036035f0, 1.0410611f-5
0.36136135f0, 1.556812f-5
0.36236235f0, 1.6775408f-5
0.36336336f0, 1.8072598f-5
0.36436436f0, 1.0337389f-5
0.36536536f0, 1.5318154f-5
0.36636636f0, 1.6537757f-5
0.36736736f0, 1.785073f-5
0.36836836f0, 1.0456101f-5
0.36936936f0, 1.5354488f-5
0.37037036f0, 1.660813f-5
0.37137136f0, 1.7960321f-5
0.37237236f0, 1.0770376f-5
0.37337336f0, 1.5674734f-5
0.37437436f0, 1.6985694f-5
0.3753754f0, 1.8402348f-5
0.3763764f0, 1.5004548f-5
0.3773774f0, 1.629227f-5
0.3783784f0, 1.7686647f-5
0.3793794f0, 2.5299476f-5
0.3803804f0, 1.5846717f-5
0.3813814f0, 1.7237071f-5
0.3823824f0, 1.8745277f-5
0.3833834f0, 2.6580414f-5
0.3843844f0, 1.7031745f-5
0.3853854f0, 1.855807f-5
0.3863864f0, 2.616122f-5
0.3873874f0, 1.705949f-5
0.3883884f0, 1.8623956f-5
0.3893894f0, 2.6101507f-5
0.3903904f0, 1.731885f-5
0.3913914f0, 1.8942805f-5
0.3923924f0, 2.639487f-5
0.3933934f0, 1.78178f-5
0.3943944f0, 1.9524785f-5
0.3953954f0, 2.7049306f-5
0.3963964f0, 1.8574137f-5
0.3973974f0, 2.5655501f-5
0.3983984f0, 3.52505f-5
0.3993994f0, 1.9616491f-5
0.4004004f0, 2.694055f-5
0.4014014f0, 1.904348f-5
0.4024024f0, 2.6076019f-5
0.4034034f0, 3.5520043f-5
0.4044044f0, 2.546766f-5
0.4054054f0, 2.8045404f-5
0.4064064f0, 2.509699f-5
0.4074074f0, 2.769215f-5
0.4084084f0, 2.0381502f-5
0.4094094f0, 2.7586742f-5
0.4104104f0, 2.5028297f-5
0.4114114f0, 2.7724634f-5
0.4124124f0, 4.5130375f-5
0.4134134f0, 2.8107748f-5
0.4144144f0, 4.5400306f-5
0.4154154f0, 2.874449f-5
0.4164164f0, 2.6613545f-5
0.4174174f0, 3.5516056f-5
0.4184184f0, 2.7636072f-5
0.4194194f0, 3.6773406f-5
0.4204204f0, 2.894333f-5
0.4214214f0, 4.556141f-5
0.4224224f0, 3.618404f-5
0.4234234f0, 2.900273f-5
0.4244244f0, 4.5188415f-5
0.42542544f0, 3.65442f-5
0.42642644f0, 2.982493f-5
0.42742744f0, 4.599671f-5
0.42842844f0, 3.7872338f-5
0.42942944f0, 3.6638154f-5
0.43043044f0, 5.5801793f-5
0.43143144f0, 4.6662975f-5
0.43243244f0, 4.5525787f-5
0.43343344f0, 3.8670714f-5
0.43443444f0, 3.8144968f-5
0.43543544f0, 3.7788926f-5
0.43643644f0, 5.653336f-5
0.43743744f0, 5.6101297f-5
0.43843845f0, 5.591151f-5
0.43943945f0, 5.596076f-5
0.44044045f0, 5.6248875f-5
0.44144145f0, 5.6778747f-5
0.44244245f0, 6.50439f-5
0.44344345f0, 6.60636f-5
0.44444445f0, 4.73245f-5
0.44544545f0, 4.879982f-5
0.44644645f0, 5.6592406f-5
0.44744745f0, 6.560758f-5
0.44844845f0, 7.603375f-5
0.44944945f0, 5.7512123f-5
0.45045045f0, 6.720344f-5
0.45145145f0, 5.7782538f-5
0.45245245f0, 7.506057f-5
0.45345345f0, 6.564523f-5
0.45445445f0, 8.5213156f-5
0.45545545f0, 7.579571f-5
0.45645645f0, 6.8288566f-5
0.45745745f0, 6.811112f-5
0.45845845f0, 6.850445f-5
0.45945945f0, 7.56069f-5
0.46046045f0, 7.7151344f-5
0.46146145f0, 8.601181f-5
0.46246246f0, 9.62669f-5
0.46346346f0, 8.614526f-5
0.46446446f0, 0.000105286184f0
0.46546546f0, 9.6603675f-5
0.46646646f0, 9.661452f-5
0.46746746f0, 9.783246f-5
0.46846846f0, 0.00010705029f0
0.46946946f0, 0.0001257648f0
0.47047046f0, 0.00011625792f0
0.47147146f0, 0.00011636508f0
0.47247246f0, 0.0001253048f0
0.47347346f0, 0.00013658513f0
0.47447446f0, 0.00013570598f0
0.4754755f0, 0.00013763006f0
0.4764765f0, 0.00015688292f0
0.4774775f0, 0.00016505216f0
0.4784785f0, 0.0001851884f0
0.4794795f0, 0.00018621006f0
0.4804805f0, 0.00023511115f0
0.4814815f0, 0.00020510287f0
0.4824825f0, 0.00021676335f0
0.4834835f0, 0.00023664367f0
0.4844845f0, 0.00027538833f0
0.4854855f0, 0.00027621625f0
0.4864865f0, 0.00032588348f0
0.4874875f0, 0.00032547972f0
0.4884885f0, 0.0003564575f0
0.4894895f0, 0.0004253586f0
0.4904905f0, 0.00043646182f0
0.4914915f0, 0.0005060202f0
0.4924925f0, 0.0005661437f0
0.4934935f0, 0.0006455045f0
0.4944945f0, 0.0008652364f0
0.4954955f0, 0.0010450379f0
0.4964965f0, 0.0013055559f0
0.4974975f0, 0.0018150811f0
0.5015015f0, 0.5011211f0
0.5015015f0, 0.500377f0
0.5025025f0, 0.50091887f0
0.5025025f0, 0.50157905f0
0.5035035f0, 0.50171983f0
0.5035035f0, 0.5017716f0
0.5045045f0, 0.5020149f0
0.5045045f0, 0.5024715f0
0.5055055f0, 0.4999926f0
0.5055055f0, 0.505498f0
0.5055055f0, 0.49994695f0
0.5055055f0, 0.50545186f0
0.5065065f0, 0.50310355f0
0.5065065f0, 0.50336254f0
0.5075075f0, 0.4999542f0
0.5075075f0, 0.507461f0
0.5075075f0, 0.49993446f0
0.5075075f0, 0.507441f0
0.5085085f0, 0.49987546f0
0.5085085f0, 0.50838184f0
0.5085085f0, 0.49998403f0
0.5085085f0, 0.5084923f0
0.5095095f0, 0.49994102f0
0.5095095f0, 0.5094494f0
0.5095095f0, 0.4998804f0
0.5095095f0, 0.5093876f0
0.5105105f0, 0.4999485f0
0.5105105f0, 0.51045793f0
0.5105105f0, 0.49983275f0
0.5105105f0, 0.51033974f0
0.5115115f0, 0.49985585f0
0.5115115f0, 0.51136404f0
0.5115115f0, 0.49988583f0
0.5115115f0, 0.51139474f0
0.5125125f0, 0.49993044f0
0.5125125f0, 0.5124412f0
0.5125125f0, 0.49975994f0
0.5125125f0, 0.51226646f0
0.5135135f0, 0.5132967f0
0.5135135f0, 0.4998574f0
0.5135135f0, 0.51336706f0
0.5135135f0, 0.49978518f0
0.5145145f0, 0.49982974f0
0.5145145f0, 0.5143393f0
0.5145145f0, 0.49975893f0
0.5145145f0, 0.51426643f0
0.5155155f0, 0.4995287f0
0.5155155f0, 0.5150296f0
0.5155155f0, 0.50001955f0
0.5155155f0, 0.51549536f0
0.5155155f0, 0.4995393f0
0.5155155f0, 0.5150405f0
0.5155155f0, 0.5000083f0
0.5155155f0, 0.515507f0
0.5165165f0, 0.49977684f0
0.5165165f0, 0.516286f0
0.5165165f0, 0.49969256f0
0.5165165f0, 0.51619893f0
0.5175175f0, 0.49941233f0
0.5175175f0, 0.51690924f0
0.5175175f0, 0.50001585f0
0.5175175f0, 0.5175011f0
0.5175175f0, 0.49940327f0
0.5175175f0, 0.5168999f0
0.5175175f0, 0.5000256f0
0.5175175f0, 0.51749104f0
0.5185185f0, 0.5178377f0
0.5185185f0, 0.50002015f0
0.5185185f0, 0.5184976f0
0.5185185f0, 0.49933583f0
0.5195195f0, 0.49925283f0
0.5195195f0, 0.5187432f0
0.5195195f0, 0.5000446f0
0.5195195f0, 0.51947314f0
0.5195195f0, 0.49928614f0
0.5195195f0, 0.5187778f0
0.5195195f0, 0.50000864f0
0.5195195f0, 0.5195105f0
0.5205205f0, 0.500062f0
0.5205205f0, 0.520456f0
0.5205205f0, 0.499225f0
0.5205205f0, 0.5197137f0
0.5205205f0, 0.49999776f0
0.5205205f0, 0.5205182f0
0.5205205f0, 0.49916026f0
0.5205205f0, 0.5196463f0
0.5215215f0, 0.5205591f0
0.5215215f0, 0.50007755f0
0.5215215f0, 0.5214407f0
0.5215215f0, 0.499158f0
0.5215215f0, 0.5206433f0
0.5215215f0, 0.4999897f0
0.5215215f0, 0.5215108f0
0.5215215f0, 0.49908486f0
0.5225225f0, 0.5214711f0
0.5225225f0, 0.5000843f0
0.5225225f0, 0.5224345f0
0.5225225f0, 0.4990775f0
0.5225225f0, 0.52155846f0
0.5225225f0, 0.49999294f0
0.5225225f0, 0.5225151f0
0.5225225f0, 0.4989932f0
0.5235235f0, 0.52247703f0
0.5235235f0, 0.499989f0
0.5235235f0, 0.523512f0
0.5235235f0, 0.49890533f0
0.5235235f0, 0.5223774f0
0.5235235f0, 0.5000934f0
0.5235235f0, 0.52342576f0
0.5235235f0, 0.49899566f0
0.5245245f0, 0.5000682f0
0.5245245f0, 0.524453f0
0.5245245f0, 0.49887213f0
0.5245245f0, 0.52334136f0
0.5245245f0, 0.5000383f0
0.5245245f0, 0.52448434f0
0.5245245f0, 0.49883926f0
0.5245245f0, 0.52330685f0
0.5255255f0, 0.52417517f0
0.5255255f0, 0.50011617f0
0.5255255f0, 0.5254034f0
0.5255255f0, 0.49882525f0
0.5255255f0, 0.5242908f0
0.5255255f0, 0.49999464f0
0.5255255f0, 0.5255199f0
0.5255255f0, 0.49870282f0
0.5255255f0, 0.5241621f0
0.5255255f0, 0.5001299f0
0.5255255f0, 0.52538896f0
0.5255255f0, 0.4988404f0
0.5255255f0, 0.5243067f0
0.5255255f0, 0.49997792f0
0.5255255f0, 0.5255023f0
0.5255255f0, 0.4987213f0
0.5265265f0, 0.4986084f0
0.5265265f0, 0.5250611f0
0.5265265f0, 0.50013584f0
0.5265265f0, 0.52638346f0
0.5265265f0, 0.49874336f0
0.5265265f0, 0.5252032f0
0.5265265f0, 0.49998623f0
0.5265265f0, 0.526512f0
0.5275275f0, 0.52596277f0
0.5275275f0, 0.50013536f0
0.5275275f0, 0.5273847f0
0.5275275f0, 0.49863517f0
0.5275275f0, 0.5260876f0
0.5275275f0, 0.5000037f0
0.5275275f0, 0.52752364f0
0.5275275f0, 0.4984886f0
0.5275275f0, 0.5259329f0
0.5275275f0, 0.5001669f0
0.5275275f0, 0.5273515f0
0.5275275f0, 0.49867022f0
0.5275275f0, 0.52612454f0
0.5275275f0, 0.4999647f0
0.5275275f0, 0.5274903f0
0.5275275f0, 0.49852374f0
0.5285285f0, 0.49838176f0
0.5285285f0, 0.526818f0
0.5285285f0, 0.5001804f0
0.5285285f0, 0.52833784f0
0.5285285f0, 0.49857384f0
0.5285285f0, 0.527021f0
0.5285285f0, 0.4999658f0
0.5285285f0, 0.52849233f0
0.5285285f0, 0.49841046f0
0.5285285f0, 0.5268483f0
0.5285285f0, 0.50014836f0
0.5285285f0, 0.52837175f0
0.5285285f0, 0.498538f0
0.5285285f0, 0.5269831f0
0.5285285f0, 0.50000584f0
0.5285285f0, 0.5285223f0
0.5295295f0, 0.49828646f0
0.5295295f0, 0.5277148f0
0.5295295f0, 0.5001779f0
0.5295295f0, 0.5293411f0
0.5295295f0, 0.49845558f0
0.5295295f0, 0.5278939f0
0.5295295f0, 0.49998823f0
0.5295295f0, 0.52951705f0
0.5295295f0, 0.4982692f0
0.5295295f0, 0.52769655f0
0.5295295f0, 0.5001973f0
0.5295295f0, 0.5293206f0
0.5295295f0, 0.49847728f0
0.5295295f0, 0.52791685f0
0.5295295f0, 0.4999639f0
0.5295295f0, 0.5294913f0
0.5295295f0, 0.4982965f0
0.5295295f0, 0.5277254f0
0.5295295f0, 0.50016665f0
0.5295295f0, 0.529353f0
0.5295295f0, 0.49844295f0
0.5295295f0, 0.52788055f0
0.5295295f0, 0.5000024f0
0.5295295f0, 0.529527f0
0.5295295f0, 0.4982587f0
0.5295295f0, 0.5276854f0
0.5295295f0, 0.50020903f0
0.5295295f0, 0.52930814f0
0.5295295f0, 0.49849048f0
0.5295295f0, 0.52793086f0
0.5295295f0, 0.4999491f0
0.5295295f0, 0.5294756f0
0.5295295f0, 0.49831313f0
0.5295295f0, 0.52774304f0
0.5295295f0, 0.50014806f0
0.5295295f0, 0.52937275f0
0.5295295f0, 0.49842206f0
0.5295295f0, 0.5278584f0
0.5295295f0, 0.50002587f0
0.5295295f0, 0.52950215f0
0.5305305f0, 0.5001828f0
0.5305305f0, 0.53033656f0
0.5305305f0, 0.49834156f0
0.5305305f0, 0.5287708f0
0.5305305f0, 0.5000029f0
0.5305305f0, 0.5305274f0
0.5305305f0, 0.49813905f0
0.5305305f0, 0.528556f0
0.5305305f0, 0.5002309f0
0.5305305f0, 0.53028554f0
0.5305305f0, 0.49839574f0
0.5305305f0, 0.5288283f0
0.5305305f0, 0.49994192f0
0.5305305f0, 0.5304689f0
0.5305305f0, 0.49820116f0
0.5305305f0, 0.52862185f0
0.5305305f0, 0.500161f0
0.5305305f0, 0.5303597f0
0.5305305f0, 0.49831703f0
0.5305305f0, 0.5287448f0
0.5305305f0, 0.5000305f0
0.5305305f0, 0.53049815f0
0.5305305f0, 0.49817017f0
0.5305305f0, 0.52858895f0
0.5305305f0, 0.5001959f0
0.5305305f0, 0.5303227f0
0.5305305f0, 0.49835634f0
0.5305305f0, 0.5287865f0
0.5305305f0, 0.4999863f0
0.5305305f0, 0.53051597f0
0.5305305f0, 0.4981512f0
0.5305305f0, 0.52856886f0
0.5305305f0, 0.50021726f0
0.5305305f0, 0.5303f0
0.5305305f0, 0.49838036f0
0.5305305f0, 0.528812f0
0.5305305f0, 0.49995923f0
0.5305305f0, 0.5304873f0
0.5305305f0, 0.49818167f0
0.5305305f0, 0.52860117f0
0.5315315f0, 0.50020987f0
0.5315315f0, 0.5313084f0
0.5315315f0, 0.4982487f0
0.5315315f0, 0.52966976f0
0.5315315f0, 0.4999907f0
0.5315315f0, 0.5315216f0
0.5315315f0, 0.49802205f0
0.5315315f0, 0.52942884f0
0.5315315f0, 0.5002468f0
0.5315315f0, 0.53126913f0
0.5315315f0, 0.49829045f0
0.5315315f0, 0.52971417f0
0.5315315f0, 0.4999435f0
0.5315315f0, 0.53147143f0
0.5315315f0, 0.4980754f0
0.5315315f0, 0.5294855f0
0.5315315f0, 0.5001865f0
0.5315315f0, 0.5313332f0
0.5315315f0, 0.49822232f0
0.5315315f0, 0.52964175f0
0.5315315f0, 0.5000205f0
0.5315315f0, 0.53150976f0
0.5315315f0, 0.49803466f0
0.5315315f0, 0.52944225f0
0.5315315f0, 0.5002326f0
0.5315315f0, 0.53128433f0
0.5315315f0, 0.49827433f0
0.5315315f0, 0.52969706f0
0.5315315f0, 0.4999617f0
0.5315315f0, 0.5314908f0
0.5315315f0, 0.4980548f0
0.5315315f0, 0.52946365f0
0.5325325f0, 0.49790123f0
0.5325325f0, 0.5302972f0
0.5325325f0, 0.50026405f0
0.5325325f0, 0.5322513f0
0.5325325f0, 0.49818277f0
0.5325325f0, 0.5305971f0
0.5325325f0, 0.49994466f0
0.5325325f0, 0.53247356f0
0.5325325f0, 0.49794605f0
0.5325325f0, 0.53034496f0
0.5325325f0, 0.5002132f0
0.5325325f0, 0.5323055f0
0.5325325f0, 0.4981251f0
0.5325325f0, 0.53053564f0
0.5325325f0, 0.5000101f0
0.5325325f0, 0.5325218f0
0.5335335f0, 0.49779004f0
0.5335335f0, 0.5311754f0
0.5335335f0, 0.5002673f0
0.5335335f0, 0.5332483f0
0.5335335f0, 0.4980554f0
0.5335335f0, 0.5314585f0
